frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1520,543.0,[1151.3707415727067 638.1191362298036 1416.891661873125 880.8704038501153],[1251.0089111328125 795.4213256835938 1327.797119140625 831.2045288085938],0.5235710740089417,GJ06EPD,0.3559099191189856
1522,543.0,[1151.618674954548 639.5018477700598 1417.9783803095222 881.8654667397329],[1251.8336181640625 792.851806640625 1331.0029296875 837.7366333007812],0.5926912426948547,OJ06EPD,0.21126365321282495
1524,543.0,[1152.7579765367764 640.0366364775642 1420.3952071418094 882.8901890304152],[1249.776123046875 794.7315673828125 1327.877197265625 839.02734375],0.60500168800354,GJ06EPO,0.19121246214600454
1525,543.0,[1152.9345520021086 640.1186925249572 1420.9867859167805 883.3814429303791],[1249.7783203125 794.7350463867188 1327.875732421875 839.0249633789062],0.6049907207489014,GJ06EPO,0.19121246214600454
1532,543.0,[1151.6262682829238 645.0103102053117 1424.734864390026 893.1514852985738],[1247.208740234375 803.894775390625 1335.2205810546875 848.740966796875],0.6239847540855408,IJ06EPD,0.06657212086100106
1534,543.0,[1149.9320332596346 645.6428384494834 1424.1401343270525 896.1135862588299],[1248.45703125 805.204833984375 1337.3565673828125 849.281982421875],0.6225694417953491,DJ06EPD,0.10547694808466644
1535,543.0,[1150.4782943746072 646.335750148046 1424.5583394823052 897.615938526193],[1246.2158203125 805.5700073242188 1335.87060546875 850.4121704101562],0.6076064705848694,GJ06EPO,0.5652587788668575
1540,543.0,[1150.2643863044252 649.4607256477195 1427.865896824673 904.3040690793234],[1250.9605712890625 815.7595825195312 1331.5408935546875 854.1952514648438],0.6141567230224609,GJ06EPO,0.23080324484490441
1545,543.0,[1147.978235449089 656.7128141098949 1428.6405595681877 911.0800768814349],[1251.0091552734375 817.737548828125 1334.527587890625 862.7069702148438],0.6669552326202393,GJ06KPD,0.09710480334177764
1554,543.0,[1151.303102994325 665.4224947441427 1434.0314099948655 924.15624153887],[1252.8868408203125 829.9572143554688 1341.940185546875 872.9848022460938],0.5779430270195007,GJ06JPP,0.059447596044395194
1555,543.0,[1151.2720436132752 665.7960105847048 1434.150532532862 925.0650712882391],[1252.8868408203125 829.9568481445312 1341.940185546875 872.9848022460938],0.5779414176940918,GJ06JPP,0.059447596044395194
1557,543.0,[1152.1151410033076 667.4108050010369 1435.3611109109443 928.3333427549632],[1249.8707275390625 836.9747314453125 1341.33154296875 875.2001953125],0.564836323261261,CJ06EPD,0.24784994254187392
1559,543.0,[1153.011603708194 670.2799140265781 1436.4773944816561 931.5412492014461],[1254.8134765625 839.0248413085938 1342.1932373046875 877.862060546875],0.6282681822776794,GJ06EPD,0.44268750137676866
1560,543.0,[1152.7868968545592 672.8021438166229 1436.6560862018848 933.780400045292],[1258.0645751953125 842.2463989257812 1343.612548828125 882.3408203125],0.669571042060852,GJ06EPD,0.19374938157800453
1561,543.0,[1152.6118484605113 673.4359735332696 1436.797189048234 934.3003837022407],[1258.0504150390625 842.2413940429688 1343.6181640625 882.3330688476562],0.6694994568824768,GJ06EPD,0.19374938157800453
1563,543.0,[1152.1093878391096 675.9063318842755 1437.7577022523144 937.8435483557771],[1257.3944091796875 840.8948364257812 1342.4322509765625 884.3490600585938],0.6684195399284363,GJ06EPD,0.17760591661370106
1564,543.0,[1151.9705771766935 677.4732124260488 1439.2994613028286 939.7201644667496],[1256.60498046875 841.4046630859375 1340.7066650390625 884.9010009765625],0.6355296969413757,GJ05EPD,0.28111660099815794
1565,543.0,[1151.0567986383824 678.4646923750773 1439.3288043250739 940.7763108261214],[1252.9647216796875 845.7008056640625 1340.1763916015625 888.3358154296875],0.6211122870445251,DJ06EPO,0.17546689798948817
1566,543.0,[1150.9119125726434 679.5223563816087 1439.8105303644274 941.8423936925601],[1255.2689208984375 846.8490600585938 1344.120849609375 890.1102905273438],0.6521435379981995,CJ05EPD,0.1266379549164665
1567,543.0,[1150.7345607209331 680.075695569504 1440.2663958236217 942.4645003734586],[1255.817138671875 846.9526977539062 1343.739990234375 890.3031005859375],0.6538385152816772,CJ06EPD,0.35488501809730294
1572,543.0,[1147.9806156566217 685.4757009446683 1438.2017727764553 949.5859723062118],[1253.2225341796875 855.7137451171875 1344.6080322265625 899.5924072265625],0.6085985898971558,GJ06EPD,0.5848522679941451
1578,543.0,[1148.5803366006917 693.6769344936321 1438.6302287711696 960.4496538282964],[1256.4525146484375 865.4117431640625 1347.3494873046875 908.83740234375],0.668509840965271,GJ05EPQ,0.07654280002835134
1580,543.0,[1147.3361393817581 694.9433014813546 1438.9097720470604 962.2564687186264],[1256.721435546875 866.1453247070312 1345.994140625 909.4898681640625],0.673903226852417,GJ06EPD,0.26934660470112193
1581,543.0,[1146.342418607416 695.9204902475409 1439.142732308066 963.4709240696337],[1257.2420654296875 864.7825927734375 1345.584228515625 910.5322265625],0.6643663048744202,GJ06EPD,0.16421540530292883
1582,543.0,[1145.9449408071637 697.6110649673074 1439.8136089649397 965.4649279689913],[1256.5035400390625 867.5597534179688 1344.292236328125 910.9581298828125],0.6351447105407715,GJ06EPD,0.2845803971960967
1583,543.0,[1145.6232803948828 699.2698824280302 1440.8166987214836 967.4922215796938],[1254.196044921875 870.357421875 1345.1910400390625 914.21923828125],0.6300501227378845,GJ06EPD,0.21357597955559918
1584,543.0,[1146.220361578866 701.4311978479179 1442.5455507421968 969.7725051170044],[1257.462890625 871.968994140625 1346.164306640625 915.362060546875],0.6504799723625183,GJ06EPD,0.21750387229942958
1585,543.0,[1146.2509043226942 702.18889839704 1443.3983002214159 970.6160268386752],[1257.463623046875 871.9683837890625 1346.164306640625 915.3621826171875],0.6504560708999634,GJ06EPD,0.21750387229942958
1586,543.0,[1145.8364765273714 703.4432861812827 1443.8498721232077 972.0904256084857],[1257.636474609375 876.2667846679688 1345.7548828125 919.7832641601562],0.6198790073394775,GJ05EPD,0.5362480014618602
1589,543.0,[1147.1477833028532 709.3744517254621 1446.332930400389 978.1527092449782],[1259.124267578125 880.04296875 1344.4847412109375 922.3853759765625],0.5828982591629028,GJ06EPD,0.08247374954450677
1590,543.0,[1148.3724240779168 709.9982441042 1447.166700981286 979.1869339723189],[1256.723876953125 883.5368041992188 1342.3447265625 923.0791625976562],0.581468403339386,GJ06EPC,0.43048286163077526
1591,543.0,[1149.0241227420001 710.1085014366447 1447.427147808764 979.6147833291561],[1256.718017578125 883.5230712890625 1342.3553466796875 923.0700073242188],0.5808836221694946,GJ06EPC,0.43048286163077526
1593,543.0,[1150.001983077627 713.1781999936952 1447.3756495234136 983.0793453345161],[1259.2518310546875 886.218017578125 1345.830810546875 927.1712036132812],0.6296547651290894,GJ06EPC,0.30886378602925063
1595,1160.0,[455.2964406842176 654.5718757818622 759.9135929283663 920.9294550311542],[563.2716064453125 820.4421997070312 653.1287841796875 868.053466796875],0.651658296585083,IL15ZZC,0.21141787591205705
1595,543.0,[1151.799224725477 716.8206346362028 1448.1126944456046 987.5511330889954],[1260.8599853515625 889.4033203125 1350.708740234375 933.17138671875],0.6486802101135254,GJ06EPD,0.3430344175390579
1596,543.0,[1152.218463853576 717.9375919212516 1449.1363657239822 988.8216289018728],[1258.9757080078125 889.48681640625 1349.634521484375 932.9192504882812],0.6579613089561462,GJ06EPD,0.6024003189715363
1598,543.0,[1151.8671469324145 719.0993015218314 1450.4966178087698 991.0268643264164],[1261.869140625 889.4359130859375 1353.1336669921875 935.5413208007812],0.6654937863349915,GJ06EPD,0.265024850886833
1599,543.0,[1151.5656613100884 720.8698757877212 1451.710168883583 992.7781733141933],[1261.2239990234375 892.3855590820312 1351.6370849609375 937.493408203125],0.6473041772842407,GJ06EPD,0.14643924428369795
1600,543.0,[1150.8928676877213 721.285326820021 1451.9167342029941 993.8868984268258],[1260.986572265625 894.7628173828125 1353.6768798828125 939.1569213867188],0.6554262638092041,GJ06EPD,0.3605670536352751
1601,543.0,[1149.8310987865789 722.8671109221642 1451.474043976416 995.9613938803296],[1261.254638671875 896.348876953125 1355.4796142578125 942.5952758789062],0.6579563617706299,GJ06EPD,0.1046401706118492
1607,543.0,[1152.6488248223543 731.558514346657 1455.5330586364978 1005.254081036816],[1259.2320556640625 905.9185180664062 1357.599609375 952.3419799804688],0.5788856148719788,GJ06EPD,0.16814605885119804
1612,543.0,[1153.2732197774849 735.624224883495 1465.7375465494101 1014.7445160007011],[1260.680419921875 913.3562622070312 1351.5872802734375 957.2125854492188],0.6595763564109802,GJ86EPC,0.11450690867231113
1613,543.0,[1151.9323943603524 736.6420324241468 1465.4818698318452 1016.5921535872111],[1263.0631103515625 913.36669921875 1350.9039306640625 959.0081176757812],0.6600338816642761,GJ06EPO,0.11541315684949921
1617,543.0,[1149.2178633065375 740.4832254573341 1464.820318006234 1023.859192725158],[1260.012939453125 918.2184448242188 1358.08935546875 966.1338500976562],0.6657012104988098,GJ06EPD,0.04687967013772485
1618,543.0,[1147.445023800435 741.4575921768669 1462.6376192550126 1025.8751447741818],[1259.3455810546875 920.7484130859375 1360.634521484375 970.349853515625],0.6536207795143127,GJ06EPD,0.360707195067315
1630,543.0,[1150.5219189947427 759.5213000552933 1467.5299592744784 1044.4583354680744],[1269.964599609375 941.7361450195312 1357.3377685546875 987.4813842773438],0.6101291179656982,GJ06EPD,0.26428071868451336
1631,543.0,[1151.7308717770993 760.5370751659947 1467.612609018167 1046.001298234442],[1264.3040771484375 944.115966796875 1359.4266357421875 991.0264892578125],0.6352762579917908,GJ06EPD,0.3902480893332797
1632,543.0,[1152.092366113308 761.999924208133 1467.2548321871282 1047.7020295379677],[1264.7967529296875 947.1055297851562 1361.2274169921875 993.073974609375],0.6089653372764587,GJ06EPD,0.6738253715133435
1633,543.0,[1152.1600783019333 762.4845423946052 1466.959832992349 1048.3337548316604],[1264.811767578125 947.1954345703125 1361.241943359375 993.1234130859375],0.6101386547088623,GJ06EPD,0.6738253715133435
1642,543.0,[1151.3117544838888 778.7976268155959 1468.9414169357287 1063.7936197458628],[1263.7947998046875 961.3809814453125 1364.5771484375 1007.959716796875],0.6703561544418335,GJ06EPD,0.2253931284458511
1643,543.0,[1151.3607333749385 780.2902178028694 1469.311324062592 1065.8433224613582],[1268.335693359375 965.2560424804688 1366.3985595703125 1011.5751342773438],0.6673640012741089,OJ06EPD,0.31107187839022665
1644,543.0,[1152.314283633118 781.778467940124 1470.929541630805 1067.6245105686605],[1267.93212890625 963.6666870117188 1367.5704345703125 1013.1106567382812],0.6637455224990845,OJ06ERD,0.3718709878124456
1645,543.0,[1152.554467952749 782.2390857815861 1471.6533084378618 1068.2967199114141],[1267.932861328125 963.668212890625 1367.5693359375 1013.1099853515625],0.6637697219848633,OJ06ERD,0.3718709878124456
1647,543.0,[1154.2878792148929 784.3445786313068 1472.1068064195708 1070.9823867234809],[1266.89892578125 971.6497192382812 1368.911376953125 1020.2671508789062],0.6412477493286133,GJ06ERD,0.3707683693887671
1649,543.0,[1153.4045880568024 787.2364019595364 1471.071652885215 1073.4832909867378],[1265.2943115234375 972.6863403320312 1365.1903076171875 1019.2275390625],0.6499029994010925,GJ06EPD,0.4575087772916754
1650,543.0,[1152.258993604886 787.8477280914451 1470.5400754349969 1073.1288495756407],[1269.28662109375 979.1849365234375 1371.9349365234375 1021.9635009765625],0.6305046081542969,GJ06EPD,0.11159272412364868
1653,543.0,[1152.547513913029 789.9528776934047 1472.898345330781 1072.7547587833894],[1268.958984375 980.2134399414062 1373.8348388671875 1028.1363525390625],0.6906343698501587,GJ06EPD,0.3415492540997538
1658,543.0,[1152.6221294831685 799.4668761167717 1474.577640374117 1076.3744564820931],[1273.716796875 989.0789794921875 1370.71630859375 1037.23828125],0.690322756767273,GJ06EPD,0.2478929106665872
1658,1160.0,[392.10782993445275 727.7322721129381 728.7617741426265 1015.9066059678446],[511.1697692871094 913.2830200195312 604.146484375 959.0546264648438],0.6839907765388489,LW15ZZC,0.2692298066570672
1659,543.0,[1154.2038230237567 801.030924871289 1475.4860921448885 1075.939040464348],[1274.0111083984375 989.9388427734375 1372.56982421875 1041.3863525390625],0.6819080710411072,GJ06EPD,0.6552075748324865
1661,543.0,[1155.972158734311 805.8575931746745 1475.7627093055885 1076.9736976495963],[1271.43603515625 995.7559814453125 1371.1651611328125 1045.476806640625],0.6645988821983337,GJ06EPV,0.2902369106562749
1662,543.0,[1158.4685222510225 807.6402249719342 1477.4558910534956 1076.7319506621277],[1269.5445556640625 997.2826538085938 1368.4998779296875 1044.0523681640625],0.6598024368286133,GJ06EPD,0.29429220538232986
1663,543.0,[1159.5347579651632 808.6474546586609 1478.1336611079603 1076.2264229755795],[1269.3760986328125 997.4104614257812 1368.566162109375 1044.156494140625],0.6593547463417053,GJ06EPO,0.42946019248545914
1664,543.0,[1157.6112174625555 809.7831452920437 1477.1002721506397 1076.0609228428866],[1270.0364990234375 1002.27197265625 1369.3115234375 1047.4991455078125],0.6603411436080933,GJ06EPD,0.47005196254994697
1665,543.0,[1156.4756974173274 810.5898561653659 1476.679644219119 1075.4527214158636],[1273.6812744140625 1004.11962890625 1376.7352294921875 1047.1937255859375],0.6118384003639221,CJ06EPD,0.2723881356817025
1666,543.0,[1155.437478001938 811.6872547619639 1477.0254576775314 1075.098968664697],[1271.9271240234375 1005.74267578125 1373.6685791015625 1054.5281982421875],0.6873524785041809,GJ06EPD,0.1454827252039593
1672,543.0,[1153.3439614408862 821.3941594011739 1482.3425443040187 1076.2999584090715],[1271.59228515625 1012.7074584960938 1379.212646484375 1063.0687255859375],0.6841742992401123,GJ06EPD,0.38496542195094025
1673,543.0,[1154.5464837082582 823.7805461320755 1483.817553221515 1077.343355435782],[1271.3214111328125 1016.9185180664062 1378.6490478515625 1066.7318115234375],0.6893998980522156,GJ06EPD,0.26862870744594797
1674,543.0,[1154.8833494174967 826.0363258406719 1484.320085644016 1077.8980978060758],[1270.572021484375 1017.4015502929688 1379.1165771484375 1067.1885986328125],0.6819285750389099,LJ06EPD,0.2635632197705721
1675,543.0,[1154.9807193657634 827.1534726622999 1484.5229545328993 1077.7806356074134],[1270.5711669921875 1017.3990478515625 1379.116455078125 1067.1883544921875],0.6819721460342407,LJ06EPD,0.2635632197705721
1677,543.0,[1156.9792959090346 829.6849890773219 1485.4802397340945 1077.0375324981878],[1274.47607421875 1026.1175537109375 1380.093505859375 1074.4112548828125],0.6800922751426697,GJ06EPD,0.458073876392385
1690,1160.0,[344.2124882364725 771.4054048013688 703.9506576790649 1066.7288844014215],[479.7022705078125 963.6948852539062 579.6022338867188 1013.1121215820312],0.6748666167259216,LM15ZZC,0.35850242076973726
1692,1160.0,[342.38650190597673 776.6421032537203 704.9262271573118 1070.8463596003928],[477.75787353515625 966.6516723632812 580.0149536132812 1019.6566772460938],0.6569162011146545,LW15ZZC,0.20724283329152074
1693,1160.0,[340.86359654923814 777.5758079353334 704.5879125978477 1071.8068964904287],[477.7088928222656 966.6824340820312 580.1701049804688 1019.7507934570312],0.6565275192260742,LW15ZZC,0.3446594553194544
1703,929.0,[1145.9866778053058 638.6191693766857 1445.548491602998 870.4592468102132],[1257.8651123046875 792.6690673828125 1337.2435302734375 827.363525390625],0.5363032817840576,DA03CLX,0.039837796433533246
1707,929.0,[1146.0909295971758 640.8744576997866 1447.5186535895689 875.1993390082993],[1257.4801025390625 792.9217529296875 1338.627685546875 831.233642578125],0.6356629729270935,DA07CLI,0.09473661797537365
1708,929.0,[1146.951867952249 641.4812651384392 1449.3858201346616 876.5970636191208],[1254.429931640625 796.145751953125 1337.914306640625 833.9456787109375],0.6117202639579773,DA07CLI,0.23923816081077423
1716,929.0,[1146.1201848008964 647.3765529845795 1454.3422065316418 887.9141170011741],[1258.7969970703125 799.508056640625 1340.1474609375 841.8788452148438],0.6599574089050293,JA03CLI,0.04570017767588997
1719,929.0,[1146.0925968284007 650.0569428149817 1455.2482304922007 891.5936861945837],[1263.675048828125 802.0382080078125 1342.887939453125 843.6295166015625],0.5750135183334351,OA07CLT,0.24676339872955824
1720,1160.0,[322.3993405495378 816.1847963943841 694.227225239413 1077.68671410985],[451.2030029296875 1020.0443115234375 558.9357299804688 1072.0697021484375],0.7238628268241882,LN15ZZC,0.3687005067538226
